index	UMLS_CUI	type	
12457	C0079773	disease
12458	C0015407	disease
12459	C0029458	disease
12460	C0000771	disease
12461	C0027927	disease
12462	C0037286	disease
12463	C0393593	disease
12464	C0022408	disease
12465	C0022658	disease
12466	C0005686	disease
12467	C0040053	disease
12468	C0023418	disease
12469	C0018378	disease
12470	C0007097	disease
12471	C0020461	disease
12472	C3714756	disease
12473	C0011854	disease
12474	C0038941	disease
12475	C0040954	disease
12476	C0022603	disease
12477	C0007859	disease
12478	C0038463	disease
12479	C0005956	disease
12480	C0015674	disease
12481	C0751865	disease
12482	C0034530	disease
12483	C0016199	disease
12484	C0236969	disease
12485	C2239176	disease
12486	C0242698	disease
12487	C0009088	disease
12488	C0040592	disease
12489	C0206693	disease
12490	C0039483	disease
12491	C0027854	disease
12492	C0020458	disease
12493	C0010520	disease
12494	C0036118	disease
12495	C0919267	disease
12496	C0019693	disease
12497	C0011991	disease
12498	C0018099	disease
12499	C0043241	disease
12500	C0024419	disease
12501	C0020179	disease
12502	C0032087	disease
12503	C0026769	disease
12504	C0014859	disease
12505	C0027651	disease
12506	C0020557	disease
12507	C1800706	disease
12508	C0041582	disease
12509	C0027947	disease
12510	C0023223	disease
12511	C0002792	disease
12512	C0004943	disease
12513	C0002986	disease
12514	C0023472	disease
12515	C0039685	disease
12516	C0037929	disease
12517	C0079746	disease
12518	C0014122	disease
12519	C0042790	disease
12520	C0019163	disease
12521	C0004352	disease
12522	C3714509	disease
12523	C0002888	disease
12524	C0025323	disease
12525	C0242172	disease
12526	C0001126	disease
12527	C0022650	disease
12528	C0011849	disease
12529	C0036980	disease
12530	C0038358	disease
12531	C0010043	disease
12532	C0023437	disease
12533	C0010403	disease
12534	C0016736	disease
12535	C0015404	disease
12536	C0030354	disease
12537	C0024031	disease
12538	C0033575	disease
12539	C0011156	disease
12540	C0040485	disease
12541	C0398650	disease
12542	C0017921	disease
12543	C0023467	disease
12544	C0272375	disease
12545	C0020502	disease
12546	C0206754	disease
12547	C0004669	disease
12548	C0027528	disease
12549	C0009326	disease
12550	C0038166	disease
12551	C0019159	disease
12552	C0004144	disease
12553	C0040136	disease
12554	C0013608	disease
12555	C0019243	disease
12556	C0031069	disease
12557	C0009443	disease
12558	C0877445	disease
12559	C0035229	disease
12560	C0002893	disease
12561	C0042996	disease
12562	C0042165	disease
12563	C0037277	disease
12564	C0013182	disease
12565	C0022672	disease
12566	C0016059	disease
12567	C0013395	disease
12568	C0011334	disease
12569	C0035258	disease
12570	C0021359	disease
12571	C0018128	disease
12572	C0032024	disease
12573	C0040261	disease
12574	C0018916	disease
12575	C0016879	disease
12576	C0007131	disease
12577	C0019158	disease
12578	C0013390	disease
12579	C0020640	disease
12580	C0026603	disease
12581	C0026918	disease
12582	C0040015	disease
12583	C4316899	disease
12584	C0740394	disease
12585	C0151786	disease
12586	C0004610	disease
12587	C0025202	disease
12588	C2931618	disease
12589	C0021141	disease
12590	C0032285	disease
12591	C0041969	disease
12592	C0524909	disease
12593	C0019572	disease
12594	C0023869	disease
12595	C0005697	disease
12596	C0029463	disease
12597	C0000810	disease
12598	C0042900	disease
12599	C0022661	disease
12600	C0020503	disease
12601	C0018273	disease
12602	C0017181	disease
12603	C0546884	disease
12604	C0028077	disease
12605	C0857305	disease
12606	C0015393	disease
12607	C0025637	disease
12608	C0026946	disease
12609	C0011880	disease
12610	C0236964	disease
12611	C0004604	disease
12612	C0006035	disease
12613	C0242350	disease
12614	C0035021	disease
12615	C0043349	disease
12616	C0013238	disease
12617	C0002965	disease
12618	C0013595	disease
12619	C0029443	disease
12620	C0035585	disease
12621	C0015503	disease
12622	C0001627	disease
12623	C0006264	disease
12624	C0242188	disease
12625	C0038013	disease
12626	C0011608	disease
12627	C0002895	disease
12628	C0008153	disease
12629	C0034734	disease
12630	C0019880	disease
12631	C0029291	disease
12632	C0003869	disease
12633	C0017601	disease
12634	C0014550	disease
12635	C0011119	disease
12636	C0000768	disease
12637	C0020615	disease
12638	C0027796	disease
12639	C0221244	disease
12640	C0025294	disease
12641	C0019537	disease
12642	C0877792	disease
12643	C0014852	disease
12644	C0162848	disease
12645	C0023439	disease
12646	C0033775	disease
12647	C0043121	disease
12648	C0751850	disease
12649	C0020517	disease
12650	C0019151	disease
12651	C0376545	disease
12652	C0243001	disease
12653	C0042847	disease
12654	C0028734	disease
12655	C0019360	disease
12656	C0039240	disease
12657	C0001430	disease
12658	C1568272	disease
12659	C0027145	disease
12660	C0524910	disease
12661	C0002736	disease
12662	C0043395	disease
12663	C0042344	disease
12664	C0006277	disease
12665	C0271650	disease
12666	C0004153	disease
12667	C1134719	disease
12668	C0020630	disease
12669	C0010692	disease
12670	C0014118	disease
12671	C0022570	disease
12672	C0013882	disease
12673	C0013537	disease
12674	C0243000	disease
12675	C0162565	disease
12676	C0019829	disease
12677	C0028754	disease
12678	C0008497	disease
12679	C0012546	disease
12680	C0037090	disease
12681	C0206664	disease
12682	C0014121	disease
12683	C0428977	disease
12684	C0012813	disease
12685	C0020676	disease
12686	C0018799	disease
12687	C1135191	disease
12688	C0030805	disease
12689	C0027726	disease
12690	C0162429	disease
12691	C0040021	disease
12692	C0085313	disease
12693	C0024305	disease
12694	C0035528	disease
12695	C0020445	disease
12696	C0022073	disease
12697	C0021890	disease
12698	C0038814	disease
12699	C0017612	disease
12700	C0026961	disease
12701	C0038395	disease
12702	C0149745	disease
12703	C0035222	disease
12704	C1269683	disease
12705	C0206178	disease
12706	C0085396	disease
12707	C0011615	disease
12708	C0043202	disease
12709	C0029456	disease
12710	C0013404	disease
12711	C0556346	disease
12712	C0000880	disease
12713	C0030305	disease
12714	C0016204	disease
12715	C0085164	disease
12716	C0015672	disease
12717	C0023176	disease
12718	C0040259	disease
12719	C0037771	disease
12720	C0149654	disease
12721	C0006845	disease
12722	C0085082	disease
12723	C0022568	disease
12724	C0011882	disease
12725	C1384606	disease
12726	C0006118	disease
12727	C0002453	disease
12728	C2607914	disease
12729	C0043254	disease
12730	C3203358	disease
12731	C0017605	disease
12732	C0042842	disease
12733	C0020456	disease
12734	C0150045	disease
12735	C0036416	disease
12736	C0002170	disease
12737	C0011630	disease
12738	C0005967	disease
12739	C0004615	disease
12740	C0007787	disease
12741	C0085426	disease
12742	C0043515	disease
12743	C0001818	disease
12744	C0019342	disease
12745	C0262584	disease
12746	C0006736	disease
12747	C0027412	disease
12748	C0038054	disease
12749	C2316212	disease
12750	C0677050	disease
12751	C0009768	disease
12752	C0162820	disease
12753	C0026948	disease
12754	C0027708	disease
12755	C0011389	disease
12756	C0020443	disease
12757	C0039621	disease
12758	C0032961	disease
12759	C0079731	disease
12760	C0038363	disease
12761	C0035793	disease
12762	C0032797	disease
12763	C0021289	disease
12764	C0042029	disease
12765	C0035920	disease
12766	C0027658	disease
12767	C0034494	disease
12768	C0030297	disease
12769	C0043352	disease
12770	C0017668	disease
12771	C0041228	disease
12772	C0041351	disease
12773	C0024301	disease
12774	C0007781	disease
12775	C0023343	disease
12776	C0085096	disease
12777	C0018939	disease
12778	C0007134	disease
12779	C0276226	disease
12780	C0021361	disease
12781	C0001403	disease
12782	C1136321	disease
12783	C0030201	disease
12784	C0041976	disease
12785	C0014869	disease
12786	C0038048	disease
12787	C0009404	disease
12788	C0006287	disease
12789	C0008049	disease
12790	C0009952	disease
12791	C1540912	disease
12792	C0015544	disease
12793	C0027022	disease
12794	C0002726	disease
12795	C3489393	disease
12796	C0026919	disease
12797	C0206647	disease
12798	C0038587	disease
12799	C0032787	disease
12800	C1527311	disease
12801	C0836924	disease
12802	C0010037	disease
12803	C0023473	disease
12804	C0042974	disease
12805	C0023518	disease
12806	C0037274	disease
12807	C0546127	disease
12808	C0013295	disease
12809	C0008066	disease
12810	C0035854	disease
12811	C0028715	disease
12812	C0021308	disease
12813	C0002962	disease
12814	C0013369	disease
12815	C0024286	disease
12816	C0014057	disease
12817	C0038436	disease
12818	C0001396	disease
12819	C0276758	disease
12820	C0011860	disease
12821	C0017531	disease
12822	C0031762	disease
12823	C0006434	disease
12824	C0085094	disease
12825	C0014742	disease
12826	C0014474	disease
12827	C0036341	disease
12828	C0027497	disease
12829	C0021051	disease
12830	C0040923	disease
12831	C0035242	disease
12832	C0042138	disease
12833	C0036474	disease
12834	C0520909	disease
12835	C0023267	disease
12836	C0311375	disease
12837	C0003962	disease
12838	C0018482	disease
12839	C3714739	disease
12840	C0028326	disease
12841	C0019618	disease
12842	C0022573	disease
12843	C0033578	disease
12844	C0002896	disease
12845	C0035435	disease
12846	C0032371	disease
12847	C0023281	disease
12848	C0004659	disease
12849	C0017536	disease
12850	C0751967	disease
12851	C0030319	disease
12852	C0079487	disease
12853	C0015558	disease
12854	C0022951	disease
12855	C0010418	disease
12856	C0001144	disease
12857	C0007786	disease
12858	C0034065	disease
12859	C0040997	disease
12860	C0036349	disease
12861	C0029163	disease
12862	C0040425	disease
12863	C0022104	disease
12864	C0010417	disease
12865	C0007398	disease
12866	C0162627	disease
12867	C0007137	disease
12868	C0024138	disease
12869	C0024198	disease
12870	C0032768	disease
12871	C0014544	disease
12872	C0030193	disease
12873	C0015456	disease
12874	C0010691	disease
12875	C0006057	disease
12876	C0013384	disease
12877	C0014863	disease
12878	C0152020	disease
12879	C0015469	disease
12880	C0037379	disease
12881	C0040921	disease
12882	C0024533	disease
12883	C0221013	disease
12884	C0009774	disease
12885	C0029927	disease
12886	C0014556	disease
12887	C0009373	disease
12888	C1535939	disease
12889	C0022876	disease
12890	C0236736	disease
12891	C0024131	disease
12892	C0025261	disease
12893	C0013456	disease
12894	C0033036	disease
12895	C0003615	disease
12896	C0266015	disease
12897	C0023470	disease
12898	C0149931	disease
12899	C0018188	disease
12900	C0003578	disease
12901	C0007133	disease
12902	C0020625	disease
12903	C0008311	disease
12904	C0017168	disease
12905	C0005747	disease
12906	C0162836	disease
12907	C0026976	disease
12908	C1704436	disease
12909	C0012814	disease
12910	C0242422	disease
12911	C0162526	disease
12912	C0151744	disease
12913	C0036421	disease
12914	C0003950	disease
12915	C0040558	disease
12916	C0007684	disease
12917	C0162316	disease
12918	C0013604	disease
12919	C0270736	disease
12920	C0034012	disease
12921	C0162823	disease
12922	C0035436	disease
12923	C0025007	disease
12924	C0040156	disease
12925	C0013370	disease
12926	C0013336	disease
12927	C0267963	disease
12928	C0013447	disease
12929	C0023479	disease
12930	C0006444	disease
12931	C0019655	disease
12932	C0027877	disease
12933	C1262313	disease
12934	C0035309	disease
12935	C0037384	disease
12936	C0030569	disease
12937	C0014394	disease
12938	C0001916	disease
12939	C0032019	disease
12940	C0007947	disease
12941	C0038034	disease
12942	C0032914	disease
12943	C0020437	disease
12944	C0027849	disease
12945	C0024759	disease
12946	C0035335	disease
12947	C0040517	disease
12948	C0034089	disease
12949	C0040524	disease
12950	C0520679	disease
12951	C0030521	disease
12952	C0035579	disease
12953	C2347126	disease
12954	C0025427	disease
12955	C0023892	disease
12956	C0035328	disease
12957	C0033860	disease
12958	C0016034	disease
12959	C0003123	disease
12960	C0007789	disease
12961	C0002438	disease
12962	C3495559	disease
12963	C0025320	disease
12964	C0751830	disease
12965	C0162566	disease
12966	C0752130	disease
12967	C0003868	disease
12968	C0014849	disease
12969	C0042487	disease
12970	C0016053	disease
12971	C0036920	disease
12972	C0023481	disease
12973	C0006267	disease
12974	C0011581	disease
12975	C0004238	disease
12976	C0021603	disease
12977	C0019364	disease
12978	C0021775	disease
12979	C0020651	disease
12980	C0024586	disease
12981	C0019156	disease
12982	C0001261	disease
12983	C0037383	disease
12984	C0031485	disease
12985	C0497327	disease
12986	C0086287	disease
12987	C0037299	disease
12988	C0027430	disease
12989	C0002874	disease
12990	C0001487	disease
12991	C0238417	disease
12992	C0026393	disease
12993	C0005699	disease
12994	C0023241	disease
12995	C0007642	disease
12996	C0027627	disease
12997	C0035404	disease
12998	C0042875	disease
12999	C0752303	disease
13000	C0025322	disease
13001	C0033700	disease
13002	C0018567	disease
13003	C0042485	disease
13004	C0040336	disease
13005	C0020542	disease
13006	C0334634	disease
13007	C0001255	disease
13008	C0024141	disease
13009	C0000786	disease
13010	C0006849	disease
13011	C0032343	disease
13012	C0003469	disease
13013	C0032026	disease
13014	C0017636	disease
13015	C0019621	disease
13016	C0042384	disease
13017	C0038525	disease
13018	C0014752	disease
13019	C0018674	disease
13020	C0085681	disease
13021	C0005758	disease
13022	C0018681	disease
13023	C0003490	disease
13024	C0020428	disease
13025	C0013362	disease
13026	C0037769	disease
13027	C0009375	disease
13028	C0018834	disease
13029	C3887506	disease
13030	C0019069	disease
13031	C0035220	disease
13032	C0001883	disease
13033	C0024299	disease
13034	C0086227	disease
13035	C0006818	disease
13036	C0035455	disease
13037	C0021832	disease
13038	C0221204	disease
13039	C0521585	disease
13040	C0349231	disease
13041	C0007117	disease
13042	C0002892	disease
13043	C0027055	disease
13044	C0035869	disease
13045	C0042267	disease
13046	C0007462	disease
13047	C0035460	disease
13048	C0042514	disease
13049	C0023860	disease
13050	C0024591	disease
13051	C0011848	disease
13052	C0162835	disease
13053	C0023434	disease
13054	C0014868	disease
13055	C0001623	disease
13056	C0023283	disease
13057	C0032453	disease
13058	C3495801	disease
13059	C0025303	disease
13060	C0032064	disease
13061	C0393819	disease
13062	C0022081	disease
13063	C0007222	disease
13064	C0006625	disease
13065	C0040028	disease
13066	C0024535	disease
13067	C0020619	disease
13068	C0034067	disease
13069	C0006370	disease
13070	C0029454	disease
13071	C0011633	disease
13072	C0033975	disease
13073	C0206171	disease
13074	C0151740	disease
13075	C0005695	disease
13076	C0206686	disease
13077	C0010200	disease
13078	C0017574	disease
13079	C2936350	disease
13080	C0035457	disease
13081	C0155862	disease
13082	C0040460	disease
13083	C0043167	disease
13084	C0023048	disease
13085	C0020514	disease
13086	C0085682	disease
13087	C0040262	disease
13088	C0009186	disease
13089	C0036220	disease
13090	C0038354	disease
13091	C0600518	disease
13092	C0033046	disease
13093	C0085423	disease
13094	C3665596	disease
13095	C0036830	disease
13096	C0085083	disease
13097	C0085652	disease
13098	C0333641	disease
13099	C0085215	disease
13100	C0085436	disease
13101	C0036117	disease
13102	C0013405	disease
13103	C0041327	disease
13104	C0018021	disease
13105	C0015468	disease
13106	C0036992	disease
13107	C0014549	disease
13108	C0040553	disease
13109	C0030756	disease
13110	C0024959	disease
13111	C0003850	disease
13112	C0221263	disease
13113	C0085136	disease
13114	C0020621	disease
13115	C0042870	disease
13116	C0026636	disease
13117	C0007302	disease
13118	C0239981	disease
13119	C0022593	disease
13120	C0243026	disease
13121	C0016412	disease
13122	C0029396	disease
13123	C0023240	disease
13124	C0025521	disease
13125	C0035078	disease
13126	C0026709	disease
13127	C0042131	disease
13128	C0242676	disease
13129	C0006846	disease
13130	C0038356	disease
13131	C0029944	disease
13132	C0001723	disease
13133	C0878773	disease
13134	C0043246	disease
13135	C0002994	disease
13136	C2937421	disease
13137	C0162628	disease
13138	C0003838	disease
13139	C0041364	disease
13140	C0029888	disease
13141	C0003492	disease
13142	C0037268	disease
13143	C0039590	disease
13144	C0026780	disease
13145	C0029076	disease
13146	C0085437	disease
13147	C0024440	disease
13148	C0019080	disease
13149	C0037763	disease
13150	C0032965	disease
13151	C0037974	disease
13152	C0852077	disease
13153	C0085166	disease
13154	C0023346	disease
13155	C0020473	disease
13156	C0036508	disease
13157	C0021099	disease
13158	C0021280	disease
13159	C0033931	disease
13160	C0151814	disease
13161	C0409959	disease
13162	C4048294	disease
13163	C0039236	disease
13164	C0220994	disease
13165	C0015676	disease
13166	C0033247	disease
13167	C0030409	disease
13168	C0025500	disease
13169	C0042024	disease
13170	C0032463	disease
13171	C0014175	disease
13172	C0007570	disease
13173	C0026858	disease
13174	C0005122	disease
13175	C0033774	disease
13176	C0008526	disease
13177	C0033246	disease
13178	C0041657	disease
13179	C0019345	disease
13180	C0007193	disease
13181	C0001733	disease
13182	C0029434	disease
13183	C0022116	disease
13184	C0028840	disease
13185	C0232488	disease
13186	C0011875	disease
13187	C0002395	disease
13188	C0020540	disease
13189	C0041466	disease
13190	C0162834	disease
13191	C0026838	disease
13192	C0017411	disease
13193	C0001118	disease
13194	C0031099	disease
13195	C0025284	disease
13196	C0040435	disease
13197	C0030790	disease
13198	C0085307	disease
13199	C0018889	disease
13200	C0030807	disease
13201	C0009763	disease
13202	C0149721	disease
13203	C0009938	disease
13204	C0027051	disease
13205	C0036271	disease
13206	C0687720	disease
13207	C0037354	disease
13208	C0003851	disease
13209	C0920269	disease
13210	C0017185	disease
13211	C0013221	disease
13212	C0001815	disease
13213	C0003486	disease
13214	C0015927	disease
13215	C0009324	disease
13216	C1527336	disease
13217	C3665358	disease
13218	C0149678	disease
13219	C2931788	disease
13220	C0018621	disease
13221	C0020474	disease
13222	C0017658	disease
13223	C0014347	disease
13224	C0206735	disease
13225	C0005716	disease
13226	C0751861	disease
13227	C0004096	disease
13228	C0035412	disease
13229	C0080274	disease
13230	C0008489	disease
13231	C0040250	disease
13232	C0013502	disease
13233	C0002063	disease
13234	C0001175	disease
13235	C0007873	disease
13236	C0080032	disease
13237	C0018190	disease
13238	C0035204	disease
13239	C0036983	disease
13240	C0036982	disease
13241	C0020538	disease
13242	C0018995	disease
13243	C0037036	disease
13244	C0000833	disease
13245	C0149778	disease
13246	C0013274	disease
13247	C0019521	disease
13248	C0003872	disease
13249	C0019050	disease
13250	C0043541	disease
13251	C0021390	disease
13252	C0079584	disease
13253	C0011603	disease
13254	C0026847	disease
13255	C0231528	disease
13256	C0043124	disease
13257	C0031190	disease
13258	C0005940	disease
13259	C0011616	disease
13260	C0022660	disease
13261	C0014553	disease
13262	C0001622	disease
13263	C0016436	disease
13264	C0014534	disease
13265	C0001206	disease
13266	C0027121	disease
13267	C0018790	disease
13268	C0032227	disease
13269	C0019357	disease
13270	C0014836	disease
13271	C0010072	disease
13272	C0001957	disease
13273	C0003175	disease
13274	C0009806	disease
13275	C0042510	disease
13276	C0010674	disease
13277	C0039232	disease
13278	C0004626	disease
13279	C0030783	disease
13280	C0206526	disease
13281	C0037579	disease
13282	C0039070	disease
13283	C0018081	disease
13284	C0017160	disease
13285	C0031090	disease
13286	C0023290	disease
13287	C0001973	disease
13288	C0010034	disease
13289	C0020876	disease
13290	C0019114	disease
13291	C0002831	disease
13292	C0004775	disease
